Price,Currency,Year,Condition,Total Hours,Total Seats,Flight Rules,Category,Propulsion,No. Engines,Make,Model,State,Country,Continent,National Origin,Eng. 1 Hours,Maint. Eng. 1,Eng. 2 Hours,Maint. Eng. 2,Prop. 1 Hours,Maint. Prop. 1,Prop. 2 Hours,Maint. Prop. 2,text
139900.0,USD,1977.0,Used,6509.0,6.0,No information,Airplane,Piston Engine,1.0,Cessna,A185F,N/A,Canada,North America,United States,1689.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
70000.0,USD,1978.0,Used,2034.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,182Rg Skylane,N/A,Canada,North America,United States,2034.0,SNEW,0.0,N/A,,SMOH,0.0,N/A,$
115000.0,USD,1979.0,Used,6610.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,172 Hawk Xp-R172,N/A,Canada,North America,United States,279.0,,0.0,N/A,,,0.0,N/A,$
1395000.0,USD,2018.0,No information,19.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Bell Textron,505 Jetranger,N/A,Chile,South America,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
3495000.0,USD,2019.0,No information,100.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Leonardo,Aw119Kx,N/A,Chile,South America,Italy,,,0.0,N/A,,,0.0,N/A,Price: USD $
995000.0,USD,1937.0,Used,17058.0,4.0,IFR,Airplane,Piston Engine,2.0,Lockheed Corporation,12A,N/A,Canada,North America,United States,137.0,SMOH,744.0,SMOH,137.0,SPOH,137.0,SPOH,$
117500.0,USD,1953.0,Used,16420.0,2.0,VFR,Airplane,Piston Engine,1.0,Cessna,L19 305A Bird Dog,N/A,Canada,North America,United States,578.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
1990000.0,EUR,2002.0,No information,1100.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Airbus Helicopters,Ec 135P2,N/A,Spain,Europe,Germany,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
85000.0,USD,1961.0,Used,4269.0,6.0,IFR,Airplane,Piston Engine,2.0,Beechcraft,55 Baron,N/A,Uruguay,South America,United States,1217.0,,1217.0,,300.0,,300.0,,$
7000.0,USD,1956.0,Project,3939.3759715731367,4.0,VFR,Airplane,Piston Engine,1.0,Cessna,172,TN,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
649000.0,EUR,1989.0,No information,4916.0,4.0,No information,Airplane,Turboprop,2.0,Piper Aircraft,Jetprop,N/A,Austria,Europe,United States,,,,,,,,,Price: â‚¬
1950000.0,EUR,2001.0,No information,3054.0,8.0,No information,Airplane,Turboprop,2.0,Beechcraft,King Air 350,N/A,Germany,Europe,United States,,,,,,,,,Price: â‚¬
190000.0,EUR,1941.0,No information,4335.0,4.0,No information,Military/Classic/Vintage,Piston Engine,1.0,Boeing,Stearman,N/A,Germany,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
99000.0,EUR,1987.0,No information,2070.0,4.0,No information,Airplane,Piston Engine,1.0,Socata,Tb-21 Trinidad,N/A,Germany,Europe,France,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
120000.0,EUR,1952.0,Used,152.0,2.0,No information,Airplane,Piston Engine,1.0,Polikarpov,Po-2,N/A,Germany,Europe,Soviet Union,,,0.0,N/A,,,0.0,N/A,$
145000.0,EUR,1982.0,No information,2898.0,6.0,IFR,Airplane,Piston Engine,1.0,Cessna,P210N,N/A,Germany,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
205000.0,EUR,1980.0,No information,3836.0,6.0,IFR,Airplane,Piston Engine,1.0,Cessna,P210N,N/A,Germany,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
3750000.0,USD,2014.0,No information,1850.0,8.0,No information,Airplane,Turboprop,2.0,Pilatus,Pc-12 Ng,N/A,Germany,Europe,Switzerland,,,,,,,,,Price: USD $
4300000.0,USD,2017.0,No information,821.0,4.0,No information,Airplane,Turboprop,2.0,Pilatus,Pc-12/47,N/A,Germany,Europe,Switzerland,,,,,,,,,Price: USD $
375000.0,EUR,1953.0,No information,3939.3759715731367,4.0,No information,Military/Classic/Vintage,Piston Engine,1.0,Yakovlev,Yak 11,N/A,Germany,Europe,Soviet Union,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
4500000.0,EUR,1944.0,Used,11.0,1.0,No information,Airplane,Piston Engine,1.0,Messerschmitt,Bf-109G-14,N/A,Germany,Europe,Germany,12.0,,0.0,N/A,,,0.0,N/A,$
1270000.0,USD,2011.0,No information,1335.0,4.0,No information,Airplane,Turboprop,2.0,Piper Aircraft,Meridian,N/A,Germany,Europe,United States,,,,,,,,,Price: USD $
1950000.0,EUR,1945.0,Used,185.0,1.0,No information,Airplane,Piston Engine,1.0,Supermarine,Spitfire Mkxviii,N/A,Germany,Europe,United Kingdom,10.0,,0.0,N/A,,,0.0,N/A,$
3995000.0,USD,1944.0,Used,377.0,2.0,IFR,Airplane,Piston Engine,1.0,North American Aviation,Tf51D,CA,United States,North America,United States,150.0,SMOH,0.0,N/A,,SMOH,0.0,N/A,$
400000.0,EUR,2010.0,No information,3939.3759715731367,4.0,No information,Airplane,Piston Engine,2.0,Partenavia,P68,N/A,Germany,Europe,Italy,,,,,,,,,Price: â‚¬
100000.0,EUR,1981.0,No information,2692.0,4.0,IFR,Airplane,Piston Engine,2.0,Piper Aircraft,Seminole,N/A,Germany,Europe,United States,,,,,,,,,Price: â‚¬
950000.0,EUR,1994.0,No information,5.615,4.0,No information,Rotorcraft,Turboshaft,1.0,Airbus Helicopters,As 350B-2,N/A,Germany,Europe,France,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
270000.0,EUR,1987.0,No information,2444.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Agusta,A109A Ii,N/A,Germany,Europe,Italy,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
2950000.0,USD,1987.0,No information,1305.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Sikorsky Aircraft,S-76C++,N/A,Canada,North America,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
1350000.0,EUR,2018.0,No information,110.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Bell Textron,505 Jetranger,N/A,Germany,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
1200000.0,USD,2002.0,No information,4950.0,4.0,No information,Airplane,Turbofan,2.0,Cessna,Citation Cj1,N/A,Germany,Europe,United States,,,,,0.0,N/A,0.0,N/A,Price: USD $
1250000.0,USD,2008.0,No information,2100.0,4.0,IFR,Airplane,Turbofan,2.0,Cessna,Citation Mustang,N/A,Germany,Europe,United States,,,,,0.0,N/A,0.0,N/A,Price: USD $
700000.0,USD,1987.0,No information,13676.0,4.0,IFR,Airplane,Turboprop,2.0,Beechcraft,King Air 200,N/A,Germany,Europe,United States,,,,,,,,,Price: USD $
390000.0,USD,1974.0,No information,5574.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Mcdonnell Douglas Helicopter Systems,500C,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
109000.0,EUR,1954.0,Used,122.0,2.0,No information,Airplane,Piston Engine,1.0,Bucker,Bu-131 Jungmann,N/A,Spain,Europe,Germany,51.0,SMOH,0.0,N/A,,,0.0,N/A,$
700000.0,EUR,2003.0,No information,1900.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Airbus Helicopters,Ec 120B,N/A,France,Europe,France,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
1600000.0,EUR,1949.0,Used,240.0,4.0,No information,Airplane,Piston Engine,1.0,Hawker,Sea Fury Fb.Mk 11,N/A,France,Europe,United Kingdom,85.0,,0.0,N/A,,,0.0,N/A,$
1200000.0,EUR,1949.0,Used,3939.3759715731367,4.0,No information,Airplane,Piston Engine,1.0,Hawker,Sea Fury Fb.Mk 11,N/A,France,Europe,United Kingdom,,,0.0,N/A,,,0.0,N/A,$
2250000.0,EUR,1940.0,Used,130.0,4.0,No information,Airplane,Piston Engine,1.0,Hawker,Hurricane,N/A,France,Europe,United Kingdom,130.0,SMOH,0.0,N/A,,SMOH,0.0,N/A,$
69000.0,USD,1974.0,Used,10000.0,4.0,VFR,Airplane,Piston Engine,1.0,Cessna,172,N/A,France,Europe,United States,1400.0,SMOH,0.0,N/A,,SMOH,0.0,N/A,$
695000.0,USD,1974.0,No information,15025.53,4.0,IFR,Airplane,Turboprop,2.0,Beechcraft,King Air 200,N/A,Monaco,Europe,United States,,,,,,,,,Price: USD $
495000.0,USD,1987.0,No information,4112.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Airbus Helicopters,As 365N-1,N/A,France,Europe,France,,,0.0,N/A,,,0.0,N/A,Price: USD $
420000.0,USD,1977.0,No information,17684.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Bell Textron,206L,N/A,France,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
6950000.0,USD,2000.0,No information,11836.0,4.0,No information,Airplane,Turbofan,2.0,Cessna,900Ex,N/A,Congo,Africa,France,,,,,0.0,N/A,0.0,N/A,Price: USD $
1395000.0,EUR,2013.0,No information,700.0,4.0,No information,Airplane,Turboprop,2.0,Piper Aircraft,Meridian,N/A,United Kingdom,Europe,United States,,,,,,,,,Price: â‚¬
44000.0,GBP,1961.0,No information,3997.0,4.0,VFR,Airplane,Piston Engine,1.0,Cessna,172,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
31000.0,GBP,1987.0,No information,10458.0,4.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Cherokee 180,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
22850.0,GBP,1968.0,No information,2855.0,4.0,No information,Airplane,Piston Engine,1.0,Avions Pierre Robin,Dr 360,N/A,United Kingdom,Europe,France,,,0.0,N/A,,,0.0,N/A,Price: Â£
24950.0,GBP,1972.0,No information,3939.3759715731367,2.0,VFR,Airplane,Piston Engine,1.0,Cessna,150,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
96000.0,GBP,2011.0,No information,128.0,4.0,No information,Military/Classic/Vintage,Piston Engine,1.0,Bonsall Dc,Mustang Replica Mkii,N/A,United Kingdom,Europe,United Kingdom,,,0.0,N/A,,,0.0,N/A,Price: Â£
395000.0,GBP,1976.0,No information,3939.3759715731367,4.0,VFR,Rotorcraft,Turboshaft,1.0,Bell Textron,206B Ii,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
89995.0,GBP,1976.0,No information,3320.0,4.0,No information,Airplane,Piston Engine,1.0,Rockwell,114,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
450000.0,GBP,1990.0,No information,2264.2,4.0,No information,Rotorcraft,Turboshaft,1.0,Airbus Helicopters,As 355F-2,N/A,United Kingdom,Europe,France,,,0.0,N/A,,,0.0,N/A,Price: Â£
55000.0,GBP,1977.0,No information,14289.0,2.0,VFR,Airplane,Piston Engine,1.0,Cessna,152,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
58500.0,GBP,1987.0,No information,9879.0,4.0,VFR,Airplane,Piston Engine,1.0,Piper Aircraft,Warrior Ii,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
350000.0,GBP,1986.0,No information,7183.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Bell Textron,206B Iii,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
130000.0,GBP,1968.0,No information,15951.0,4.0,VFR,Rotorcraft,Turboshaft,1.0,Bell Textron,206B Ii,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
65000.0,EUR,1965.0,No information,3939.3759715731367,4.0,No information,Rotorcraft,Turboshaft,1.0,Westland Helicopters,Wasp,N/A,United Kingdom,Europe,United Kingdom,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
2295000.0,USD,2002.0,No information,7787.0,4.0,No information,Airplane,Turbofan,2.0,Cessna,Citation Excel,N/A,United Kingdom,Europe,United States,,,,,0.0,N/A,0.0,N/A,Price: USD $
48500.0,GBP,1989.0,No information,4003.0,4.0,No information,Airplane,Piston Engine,1.0,Slingsby Aviation,Firefly,N/A,United Kingdom,Europe,United Kingdom,,,0.0,N/A,,,0.0,N/A,Price: Â£
390000.0,GBP,2007.0,No information,3939.3759715731367,4.0,VFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Raven Ii,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
87995.0,GBP,1975.0,No information,2800.0,4.0,No information,Airplane,Piston Engine,1.0,Rockwell,112,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
815000.0,EUR,2002.0,No information,1500.0,4.0,No information,Airplane,Turboprop,2.0,Piper Aircraft,Jetprop,N/A,United Kingdom,Europe,United States,,,,,,,,,Price: â‚¬
575000.0,USD,1982.0,Used,2350.0,4.0,No information,Rotorcraft,Turboshaft,2.0,Airbus Helicopters,Sa 332B,N/A,Chile,South America,France,2621.0,SNEW,1764.0,SNEW,,,,,$
199950.0,GBP,1996.0,No information,1600.0,6.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Saratoga,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
330000.0,EUR,1995.0,No information,6926.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Agusta,A109C,N/A,Italy,Europe,Italy,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
310000.0,GBP,1974.0,No information,7829.7,4.0,No information,Rotorcraft,Turboshaft,1.0,Hughes Helicopters,369,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
1347000.0,USD,2006.0,No information,4910.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Agusta,A109E Power,N/A,United Kingdom,Europe,Italy,,,0.0,N/A,,,0.0,N/A,Price: USD $
3750000.0,USD,2017.0,No information,800.0,4.0,No information,Airplane,Turboprop,2.0,Beechcraft,King Air 250,N/A,United Kingdom,Europe,United States,,,,,,,,,Price: USD $
272000.0,GBP,2015.0,No information,935.0,2.0,IFR,Rotorcraft,Piston Engine,1.0,Guimbal,Cabri G2,N/A,United Kingdom,Europe,France,,,0.0,N/A,,,0.0,N/A,Price: Â£
1000000.0,GBP,2019.0,No information,3939.3759715731367,4.0,No information,Rotorcraft,Turboshaft,1.0,Bell Textron,505 Jetranger,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
215000.0,GBP,2004.0,No information,1801.0,4.0,No information,Airplane,Piston Engine,1.0,Piper Aircraft,6X,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
550000.0,GBP,1980.0,No information,3939.3759715731367,4.0,No information,Rotorcraft,Turboshaft,1.0,Bell Textron,206L 1,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
385000.0,GBP,1987.0,No information,5099.6,4.0,No information,Rotorcraft,Turboshaft,1.0,Agusta,A109A Ii,N/A,United Kingdom,Europe,Italy,,,0.0,N/A,,,0.0,N/A,Price: Â£
1250000.0,USD,2001.0,No information,3688.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Agusta,Aw109E Power,N/A,United Kingdom,Europe,Italy,,,0.0,N/A,,,0.0,N/A,Price: USD $
1150000.0,USD,2000.0,No information,4846.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Agusta,Aw109E Power,N/A,United Kingdom,Europe,Italy,,,0.0,N/A,,,0.0,N/A,Price: USD $
1895000.0,USD,2007.0,No information,2700.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Agusta,Aw109S Grand,N/A,United Kingdom,Europe,Italy,,,0.0,N/A,,,0.0,N/A,Price: USD $
50000.0,GBP,1993.0,No information,1066.0,4.0,No information,Airplane,Piston Engine,1.0,Pzl,104 Wilga,N/A,United Kingdom,Europe,Poland,,,0.0,N/A,,,0.0,N/A,Price: Â£
1495000.0,USD,2001.0,No information,8046.0,4.0,No information,Airplane,Turbofan,2.0,Bombardier Learjet,45,N/A,United Kingdom,Europe,Canada,,,,,0.0,N/A,0.0,N/A,Price: USD $
490000.0,USD,1981.0,No information,9100.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Bell Textron,206L 1,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
4900000.0,USD,2016.0,No information,790.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Cessna,Aw109Sp,N/A,United Kingdom,Europe,Italy,,,0.0,N/A,,,0.0,N/A,Price: USD $
310000.0,GBP,2008.0,No information,2203.0,4.0,VFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Raven Ii,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
269000.0,GBP,1998.0,No information,2161.0,6.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Saratoga,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
599995.0,GBP,1999.0,No information,3939.3759715731367,4.0,No information,Rotorcraft,Turboshaft,1.0,Airbus Helicopters,As 355N,N/A,United Kingdom,Europe,France,,,0.0,N/A,,,0.0,N/A,Price: Â£
270000.0,GBP,2015.0,No information,1110.0,2.0,IFR,Rotorcraft,Piston Engine,1.0,Guimbal,Cabri G2,N/A,United Kingdom,Europe,France,,,0.0,N/A,,,0.0,N/A,Price: Â£
425000.0,GBP,1981.0,No information,7545.5,4.0,No information,Rotorcraft,Turboshaft,1.0,Bell Textron,206B Iii,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
180000.0,GBP,1968.0,No information,16844.0,4.0,VFR,Rotorcraft,Turboshaft,1.0,Bell Textron,206B Ii,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
215000.0,GBP,2003.0,No information,1330.0,6.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Saratoga,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
68595.0,GBP,1987.0,No information,870.0,4.0,No information,Airplane,Piston Engine,1.0,Maule Air,Mx-7-180,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
850000.0,GBP,1996.0,No information,2200.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Airbus Helicopters,As 350B-2,N/A,United Kingdom,Europe,France,,,0.0,N/A,,,0.0,N/A,Price: Â£
34500.0,GBP,1973.0,No information,3939.3759715731367,4.0,No information,Airplane,Piston Engine,1.0,Stolp Aircraft,Sa300,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
215000.0,GBP,2017.0,No information,107.0,4.0,No information,Airplane,Piston Engine,1.0,Tecnam,P2010,N/A,United Kingdom,Europe,Italy,,,0.0,N/A,,,0.0,N/A,Price: Â£
300000.0,GBP,1980.0,No information,7765.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Bell Textron,206B Iii,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
94900.0,USD,1965.0,Used,3006.0,4.0,No information,Airplane,Piston Engine,1.0,Piper Aircraft,Comanche 400,N/A,Canada,North America,United States,1270.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
280000.0,EUR,2019.0,No information,82.0,4.0,No information,Motor Gliders/Sailplanes,Piston Engine,1.0,Schleicher,Asg 32 Mi,N/A,Switzerland,Europe,Germany,22.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
110000.0,EUR,1966.0,No information,1553.0,6.0,No information,Airplane,Piston Engine,1.0,Cessna,210,N/A,Switzerland,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
312000.0,USD,2004.0,No information,1066.0,4.0,No information,Airplane,Piston Engine,1.0,Mooney International Corp,M20M,N/A,Switzerland,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
130000.0,EUR,1966.0,No information,3385.0,4.0,No information,Airplane,Piston Engine,1.0,Beechcraft,V35 Bonanza,N/A,Switzerland,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
245000.0,USD,1982.0,No information,4625.0,3.0,IFR,Airplane,Piston Engine,1.0,Siai Marchetti,Sf260,N/A,Switzerland,Europe,Italy,,,0.0,N/A,,,0.0,N/A,Price: USD $
180000.0,USD,1950.0,Used,2016.0,2.0,No information,Airplane,Piston Engine,1.0,Pilatus,P2-06,N/A,Switzerland,Europe,Switzerland,1148.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
150000.0,EUR,1940.0,No information,4430.0,4.0,No information,Military/Classic/Vintage,Piston Engine,1.0,Boeing,Stearman,N/A,Switzerland,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
670000.0,CHF,1943.0,Used,1019.0,2.0,No information,Airplane,Turboprop,1.0,Schlepp,C-3605,N/A,Switzerland,Europe,Switzerland,751.0,SOH,0.0,N/A,,SNEW,0.0,N/A,$
2100000.0,USD,2016.0,No information,3939.3759715731367,4.0,No information,Military/Classic/Vintage,Piston Engine,1.0,Junkers,F13,N/A,Switzerland,Europe,Germany,,,0.0,N/A,,,0.0,N/A,Price: USD $
65000.0,EUR,1969.0,No information,2919.0,4.0,No information,Airplane,Piston Engine,1.0,Zlin Aviation,526,N/A,Switzerland,Europe,Czech Republic,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
158000.0,USD,2017.0,New,50.0,2.0,VFR,Rotorcraft,Piston Engine,1.0,Safari Helicopters,400,N/A,Switzerland,Europe,Canada,90.0,SOH,0.0,N/A,,,0.0,N/A,$
1500000.0,USD,1996.0,No information,3939.3759715731367,4.0,No information,Rotorcraft,Turboshaft,1.0,Airbus Helicopters,Ec 135,N/A,Switzerland,Europe,Germany,,,0.0,N/A,,,0.0,N/A,Price: USD $
390000.0,EUR,2014.0,No information,1900.0,5.0,VFR,Rotorcraft,Turboshaft,1.0,Robinson Helicopter,R66,N/A,Switzerland,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
11400000.0,USD,2016.0,No information,707.0,4.0,No information,Airplane,Turbofan,2.0,Embraer,Legacy 500,TX,United States,North America,Brazil,,,,,0.0,N/A,0.0,N/A,Price: USD $
185000.0,EUR,1952.0,Used,3939.3759715731367,2.0,No information,Airplane,Piston Engine,1.0,Fiat,G46,GA,United States,North America,Italy,,,0.0,N/A,,,0.0,N/A,$
225000.0,EUR,1947.0,Used,1006.0,2.0,No information,Airplane,Piston Engine,1.0,Fiat,G46,N/A,Italy,Europe,Italy,993.0,,0.0,N/A,,,0.0,N/A,$
1050000.0,EUR,1950.0,Used,240.0,2.0,VFR,Airplane,Piston Engine,1.0,Fiat,G59,N/A,Italy,Europe,Italy,240.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
22000.0,EUR,1965.0,No information,3939.3759715731367,4.0,No information,Airplane,Piston Engine,1.0,Beechcraft,33 Debonair,N/A,Italy,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: â‚¬
625000.0,GBP,2002.0,No information,2730.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Airbus Helicopters,Ec 120,N/A,North Ireland,Europe,France,,,0.0,N/A,,,0.0,N/A,Price: Â£
799000.0,USD,2017.0,Used,418.0,5.0,VFR,Rotorcraft,Turboshaft,1.0,Robinson Helicopter,R66,FL,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
240000.0,USD,2004.0,Used,3282.0,4.0,IFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Clipper Ii,N/A,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
110000.0,USD,2004.0,Used,6566.0,4.0,VFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Raven Ii,FL,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
199000.0,USD,2004.0,Used,1192.0,4.0,IFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Clipper Ii,FL,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
249000.0,USD,2004.0,Used,3291.0,4.0,No information,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Clipper,FL,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
390000.0,USD,2009.0,Used,2191.0,4.0,VFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Raven Ii,FL,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
415000.0,USD,2006.0,Used,2100.0,4.0,VFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Raven Ii,FL,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
378000.0,USD,2006.0,Used,2210.0,4.0,IFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Clipper Ii,FL,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
389000.0,USD,2006.0,Used,2774.0,4.0,VFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Raven Ii,FL,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
425000.0,USD,2011.0,Used,2200.0,4.0,VFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Raven Ii,FL,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
523000.0,USD,2020.0,Used,4.0,4.0,VFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Raven Ii,FL,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
465000.0,USD,2020.0,Used,4.0,4.0,VFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Raven Ii,FL,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
486000.0,USD,2020.0,Used,4.0,4.0,VFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Raven Ii,FL,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
600000.0,USD,2013.0,Used,895.0,5.0,VFR,Rotorcraft,Turboshaft,1.0,Robinson Helicopter,R66,FL,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
